Bill Id,Long Title,Short Title,Origin_House,Status,SessionID
3475,"A Bill to make provision to prevent public bodies from being influenced by political or moral disapproval of foreign states when taking certain economic decisions, subject to certain exceptions; and for connected purposes.",Economic Activity of Public Bodies (Overseas Matters) Bill,Commons,1,37
3397,A Bill to provide for a statutory code of conduct for Ministers of the Crown; for a statutory code of conduct for members of the House of Commons and members of the House of Lords; for a statutory code of conduct for councillors in England; and for connected purposes.,Elected Representatives (Codes of Conduct) Bill,Commons,1,37
3293,A Bill to create offences in relation to the publication of false or misleading statements by elected representatives; and for connected purposes.,Elected Representatives (Prohibition of Deception) Bill,Commons,1,37
3437,"A Bill to introduce a system of proportional representation for local authority elections in England and for parliamentary general elections; to alter the methods used for electing the Mayor of London, for electing other directly-elected mayors in England and for electing police and crime commissioners in England and Wales; and for connected purposes.",Elections Bill,Commons,1,37
3383,"A Bill to introduce a system of proportional representation for Parliamentary elections, for elections for directly-elected mayors in England, for local authority elections in England and for police and crime commissioner elections in England and Wales.",Elections (Proportional Representation) Bill,Commons,1,37
3446,A Bill to remove the requirement for voters to show an identity document in order to vote; and for connected purposes.,Elections (Voter Identification Requirements) Bill,Commons,1,37
3245,A Bill to abolish the Electoral Commission; and for connected purposes.,Electoral Commission (Abolition) Bill,Commons,1,37
3496,A Bill to require Ofgem to amend the conditions of an electricity supply licence in relation to vulnerable customers; to require Ofgem to establish a fund for the purpose of rectifying dangerous electrical faults for vulnerable customers; to require energy supply companies to inform vulnerable customers about the services available to customers on the Priority Services Register; and for connected purposes.,Electricity Supply (Vulnerable Customers) Bill,Commons,1,37
3494,"A Bill to make provision about the branding, promotion and advertising of electronic cigarettes, for the purpose of preventing electronic cigarettes from being marketed in a way which appeals to children; and for connected purposes.","Electronic Cigarettes (Branding, Promotion and Advertising) Bill",Commons,1,37
3362,A Bill to make provision for a new employee share ownership scheme allowing preferential access for lower income workers; to reduce the Share Incentive Plan holding period from five to three years; to require companies to include declarations in annual reports about the type of employee sharer ownership plans that are operated and the level of employee take up; and for connected purposes.,Employee Share Ownership (Reform) Bill,Commons,1,37
3389,"A Bill to make provision about employment rights, including the right to request more predictable terms and conditions of work; to amend the definition of worker; and for connected purposes.",Employment Bill,Commons,1,37
3298,A Bill to regulate the use of minimum qualification or experience requirements in job applications; and for connected purposes.,Employment (Application Requirements) Bill,Commons,1,37
3291,A Bill to make provision for safeguards for workers against dismissal and re-engagement on inferior terms and conditions; and for connected purposes.,Employment (Dismissal and Re-engagement) Bill,Commons,1,37
